id,order_id,product_id,quantity,unit_price
153652,61307,1,3,464.81
153653,61308,8,1,284.31
153654,61308,14,2,111.94
153655,61308,10,1,455.11
153656,61309,18,1,164.08
153657,61309,35,2,97.62
153658,61309,1,3,334.07
153659,61310,1,3,313.24
153660,61310,2,3,13.84
153661,61310,1,2,379.69
153662,61311,16,2,408.21
153663,61311,16,1,495.29
153664,61311,1,1,92.72
153665,61311,1,3,470.33
153666,61312,1,1,215.25
153667,61312,3,2,280.9
153668,61313,1,1,272.77
153669,61313,1,2,408.64
153670,61313,1,3,255.17
153671,61313,14,2,479.52
153672,61314,2,2,73.74
153673,61315,3,2,492.58
153674,61315,1,2,124.89
153675,61316,9,3,482.54
153676,61317,7,1,440.69
153677,61317,3,3,451.7
153678,61317,652,1,105.33
153679,61317,1,3,229.55
153680,61318,2,2,495.48
153681,61318,7,3,186.29
153682,61318,9,2,55.4
153683,61318,1000,3,497.29
153684,61319,1,2,89.39
153685,61319,24,1,425.43
153686,61320,85,1,389.24
153687,61320,4,2,436.61
153688,61320,1,1,214.23
153689,61321,1,2,109.03
153690,61321,10,1,230.78
153691,61322,12,2,59.94
153692,61323,1,2,396.2
153693,61323,4,3,444.58
153694,61324,20,1,387.34
153695,61325,1,1,269.63
153696,61325,3,2,486.38
153697,61325,1,3,35.71
153698,61326,1,2,441.29
153699,61327,9,1,214.39
153700,61327,1,1,404.49
153701,61327,1,3,341.18
153702,61327,231,3,213.99
153703,61328,1,2,338.45
153704,61328,1,2,334.1
153705,61328,1000,1,340.04
153706,61328,369,3,327.56
153707,61329,292,3,275.51
153708,61329,2,1,49.83
153709,61330,1,2,237.03
153710,61330,88,3,163.43
153711,61330,703,3,220.81
153712,61330,9,3,313.95
153713,61331,4,3,162.25
153714,61331,3,3,71.14
153715,61332,5,1,307.09
153716,61332,2,1,295.07
153717,61332,1,2,392.66
153718,61332,60,3,389.08
153719,61333,7,2,263.76
153720,61333,21,1,139.55
153721,61333,1,2,422.25
153722,61333,7,3,71.36
153723,61334,1,1,494.23
153724,61334,1,2,436.43
153725,61335,12,2,418.33
153726,61335,11,3,455.86
153727,61335,106,1,447.22
153728,61335,2,2,433.13
153729,61336,1,2,462.55
153730,61336,27,1,17.11
153731,61337,1,3,401.52
153732,61337,1,2,460.91
153733,61338,32,3,361.03
153734,61338,54,1,315.64
153735,61338,1,3,120.95
153736,61339,1,1,42.9
153737,61340,4,2,230.47
153738,61341,13,2,383.55
153739,61341,2,1,470.28
153740,61341,143,1,450.63
153741,61341,32,2,270.53
153742,61342,19,2,95.99
153743,61342,66,3,380.93
153744,61342,2,3,283.24
153745,61342,1,1,407.77
153746,61343,1,2,124.05
153747,61344,9,3,427.9
153748,61345,3,3,247.86
153749,61345,1,2,106.17
153750,61345,1,1,249.38
153751,61346,7,1,281.41
153752,61346,3,1,350.45
153753,61347,28,3,174.08
153754,61347,2,2,207.92
153755,61347,1,3,489.89
153756,61348,3,2,50.06
153757,61349,1,2,90.89
153758,61349,4,2,345.2
153759,61349,78,1,359.94
153760,61350,1,3,344.04
153761,61350,9,2,73.91
153762,61351,48,3,162.05
153763,61352,5,1,69.88
153764,61352,1,1,55.73
153765,61352,1,3,485.85
153766,61352,1,2,411.84
153767,61353,1,3,20.26
153768,61353,9,3,304.3
153769,61353,1,1,356.52
153770,61353,4,3,405.26
153771,61354,1,1,77.79
153772,61355,1,2,205.94
153773,61356,1,3,438.06
153774,61357,1,1,397.64
153775,61357,1000,1,169.55
153776,61358,4,2,461.8
153777,61358,1,1,68.95
153778,61359,2,1,69.27
153779,61359,4,1,262.68
153780,61359,15,1,32.23
153781,61360,3,1,103.55
153782,61360,1,1,268.63
153783,61360,1,1,361.74
153784,61361,34,1,446.4
153785,61361,1,3,448.61
153786,61361,1,3,126.69
153787,61362,1,3,134.01
153788,61362,8,2,476.06
153789,61362,5,3,186.62
153790,61362,1,2,347.28
153791,61363,1,3,465.97
153792,61364,881,2,487.52
153793,61364,34,2,79.19
153794,61365,1,2,264.96
153795,61366,70,1,79.57
153796,61367,1,2,281.81
153797,61367,1,2,367.99
153798,61368,167,3,17.21
153799,61368,1,2,450.93
153800,61369,3,2,124.67
153801,61370,2,2,411.66
153802,61370,1,2,18.81
153803,61370,7,3,370.32
153804,61370,1,2,228.16
153805,61371,13,2,287.94
153806,61371,11,1,219.81
153807,61371,3,3,322.26
153808,61372,1,3,390.33
153809,61373,2,3,97.3
153810,61374,1,1,239.7
153811,61375,1,2,308.47
153812,61375,3,1,418.21
153813,61375,1,2,258.66
153814,61375,2,3,176.8
153815,61376,1000,1,326.57
153816,61376,2,2,76.1
153817,61376,1,1,150.69
153818,61377,1,2,440.44
153819,61377,1,1,411.75
153820,61378,1,1,247.26
153821,61378,1,3,307.27
153822,61379,1,3,28.98
153823,61380,1,2,230.57
153824,61380,1,3,352.04
153825,61380,25,1,363.61
153826,61381,6,2,273.05
153827,61381,1,2,313.44
153828,61381,677,2,271.06
153829,61381,13,2,242.84
153830,61382,1,2,254.51
153831,61383,2,3,385.1
153832,61383,1,2,216.98
153833,61384,1000,1,229.72
153834,61384,2,2,321.05
153835,61385,1,1,312.23
153836,61385,3,1,357.16
153837,61385,2,1,34.0
153838,61385,1,3,126.4
153839,61386,277,1,116.49
153840,61386,1,2,150.35
153841,61386,2,1,154.36
153842,61386,28,1,110.59
153843,61387,1,1,171.02
153844,61387,2,3,266.08
153845,61387,1,3,314.54
153846,61388,3,1,456.46
153847,61389,2,2,27.97
153848,61390,1,1,397.94
153849,61390,2,2,220.64
153850,61391,2,1,10.18
153851,61391,1,1,302.03
153852,61392,1,2,309.51
153853,61392,3,2,454.89
153854,61392,1,1,176.96
153855,61393,1,3,367.66
153856,61393,1,3,108.72
153857,61393,1,3,224.06
153858,61393,3,3,469.45
153859,61394,32,1,38.06
153860,61394,5,3,199.25
153861,61394,17,3,221.44
153862,61395,11,3,137.6
153863,61396,2,2,253.09
153864,61396,6,2,213.74
153865,61396,1,2,449.54
153866,61397,1,2,157.2
153867,61397,1,2,457.8
153868,61397,14,1,12.26
153869,61398,6,3,308.09
153870,61398,1,2,457.18
153871,61399,2,2,381.26
153872,61399,3,1,443.89
153873,61399,125,1,205.99
153874,61399,10,1,202.9
153875,61400,1,2,361.8
153876,61400,1,2,402.67
153877,61400,255,1,152.37
153878,61401,1,1,422.85
153879,61401,23,3,103.85
153880,61402,8,2,449.46
153881,61402,1,1,213.47
153882,61402,1,2,262.82
153883,61402,3,2,486.09
153884,61403,1,3,443.63
153885,61404,73,2,29.91
153886,61404,6,2,372.47
153887,61405,2,2,457.65
153888,61405,1,3,333.07
153889,61406,1,3,89.33
153890,61407,8,3,344.78
153891,61408,1,3,214.41
153892,61409,1,2,475.76
153893,61409,1,1,470.81
153894,61409,1,2,301.3
153895,61409,2,3,443.17
153896,61410,1,3,481.23
153897,61410,29,3,381.01
153898,61410,2,2,211.54
153899,61411,2,1,141.07
153900,61412,1,3,100.55
153901,61412,1,1,111.12
153902,61412,2,1,498.31
153903,61413,1,3,248.74
153904,61413,5,1,15.99
153905,61413,1,2,445.47
153906,61414,1,3,16.89
153907,61414,1,2,349.53
153908,61414,19,1,376.34
153909,61415,1000,1,104.37
153910,61416,1,3,252.93
153911,61416,3,1,422.99
153912,61416,1,3,459.48
153913,61417,1,3,205.15
153914,61418,2,1,206.5
153915,61418,1,2,457.59
153916,61419,1,2,407.7
153917,61419,1,3,479.8
153918,61419,3,2,139.72
153919,61420,1000,2,210.69
153920,61420,20,2,493.75
153921,61420,1,2,108.31
153922,61421,1,1,370.71
153923,61421,1,2,136.98
153924,61421,1000,1,17.83
153925,61422,1,3,117.79
153926,61422,2,1,33.68
153927,61422,1000,3,419.3
153928,61422,12,1,48.27
153929,61423,18,3,117.62
153930,61423,40,3,285.22
153931,61424,1,3,55.84
153932,61424,1,2,69.97
153933,61424,2,2,467.85
153934,61424,35,3,228.46
153935,61425,76,1,382.68
153936,61425,1,3,342.37
153937,61426,1,2,174.56
153938,61426,1,1,243.65
153939,61427,2,1,39.24
153940,61428,100,1,16.4
153941,61428,24,1,222.48
153942,61428,1,1,225.87
153943,61429,1,1,296.02
153944,61430,1,3,255.33
153945,61430,21,2,139.66
153946,61430,6,2,467.2
153947,61430,1,1,104.77
153948,61431,2,3,26.8
153949,61431,20,2,271.91
153950,61432,1,3,25.81
153951,61432,2,1,22.4
153952,61433,1,1,207.8
153953,61433,1,1,272.19
153954,61433,1,1,361.3
153955,61433,1,1,289.67
153956,61434,1000,2,425.45
153957,61435,1,2,219.22
153958,61435,8,1,165.76
153959,61436,2,1,119.96
153960,61437,1,2,487.38
153961,61437,1,3,275.98
153962,61438,4,3,252.48
153963,61438,2,3,147.21
153964,61439,161,1,245.63
153965,61439,1,3,99.08
153966,61439,22,3,350.92
153967,61440,4,1,479.5
153968,61440,1,3,44.69
153969,61441,1,2,416.45
153970,61441,1,3,423.12
153971,61441,1,1,71.93
153972,61441,1,2,421.79
153973,61442,3,3,309.56
153974,61442,43,2,10.98
153975,61442,2,3,11.01
153976,61443,17,2,358.46
153977,61443,44,3,44.33
153978,61443,5,1,55.09
153979,61444,2,2,255.64
153980,61444,2,2,42.72
153981,61444,128,1,452.94
153982,61445,8,3,12.67
153983,61446,30,3,228.65
153984,61446,104,2,398.11
153985,61446,4,3,123.6
153986,61447,7,1,388.06
153987,61447,1,1,269.55
153988,61447,12,1,142.42
153989,61447,1,1,309.61
153990,61448,9,2,491.83
153991,61448,26,2,413.37
153992,61449,4,1,300.03
153993,61449,3,2,400.51
153994,61449,6,3,382.27
153995,61449,2,1,310.8
153996,61450,1,3,381.35
153997,61450,23,3,404.17
153998,61451,1,1,484.65
153999,61451,1,1,98.43
154000,61451,5,1,258.12
154001,61451,58,1,483.44
154002,61452,32,2,441.39
154003,61452,3,1,132.42
154004,61453,16,2,305.54
154005,61454,1,2,88.05
154006,61455,1,3,489.77
154007,61455,4,1,24.42
154008,61456,4,1,258.14
154009,61456,6,1,281.93
154010,61456,420,3,61.69
154011,61457,3,1,89.35
154012,61458,11,3,479.22
154013,61458,2,1,281.44
154014,61458,9,3,172.08
154015,61458,8,1,13.14
154016,61459,3,2,31.43
154017,61460,16,1,187.67
154018,61461,54,1,212.62
154019,61461,2,3,406.02
154020,61462,2,2,187.61
154021,61463,12,1,386.66
154022,61463,1,2,18.78
154023,61463,1,3,51.28
154024,61463,9,2,50.89
154025,61464,1,1,183.61
154026,61464,3,2,375.17
154027,61464,1,1,463.9
154028,61464,12,3,309.36
154029,61465,1,2,415.18
154030,61465,1,1,448.37
154031,61465,1,1,67.66
154032,61466,1000,1,101.16
154033,61466,2,3,274.18
154034,61466,1,1,71.1
154035,61466,1,2,406.29
154036,61467,104,2,473.17
154037,61467,3,2,117.15
154038,61467,12,1,196.88
154039,61468,3,1,175.51
154040,61468,1,1,169.27
154041,61468,2,2,390.38
154042,61468,8,2,240.35
154043,61469,1,1,434.35
154044,61469,6,3,240.87
154045,61470,2,1,168.45
154046,61470,8,2,333.59
154047,61470,91,1,48.31
154048,61471,4,2,278.46
154049,61471,1,1,206.16
154050,61471,1,1,279.86
154051,61472,165,2,219.04
154052,61472,1,2,408.11
154053,61472,4,3,335.78
154054,61472,8,2,235.33
154055,61473,5,3,89.55
154056,61473,107,3,95.29
154057,61474,1,1,267.35
154058,61475,10,2,65.67
154059,61475,1,3,324.72
154060,61475,1,2,276.52
154061,61476,1,2,249.63
154062,61476,29,2,247.76
154063,61476,1,1,308.18
154064,61477,36,2,94.26
154065,61477,1,3,497.0
154066,61477,13,3,104.73
154067,61478,5,2,220.19
154068,61478,1,1,349.23
154069,61478,63,3,301.61
154070,61479,2,1,363.24
154071,61479,2,2,413.64
154072,61479,40,2,257.51
154073,61480,21,2,373.65
154074,61480,1,2,420.64
154075,61480,3,3,382.03
154076,61480,1000,1,294.21
154077,61481,328,3,255.52
154078,61481,1,2,82.82
154079,61481,3,2,93.73
154080,61482,1,2,403.61
154081,61482,1,1,162.11
154082,61482,3,3,485.21
154083,61483,14,3,162.33
154084,61484,14,3,374.56
154085,61485,3,2,282.28
154086,61485,1,1,456.17
154087,61486,1,2,96.74
154088,61487,1,1,172.22
154089,61487,1000,2,335.57
154090,61487,1,3,137.01
154091,61488,2,2,472.71
154092,61488,1,1,215.48
154093,61488,1,3,31.87
154094,61489,1,1,465.56
154095,61489,58,1,196.17
154096,61489,1,2,197.98
154097,61490,1,1,264.95
154098,61491,1,3,87.11
154099,61491,1,1,52.02
154100,61491,76,1,286.46
154101,61491,5,1,113.06
154102,61492,1,3,323.14
154103,61492,12,2,326.31
154104,61492,2,2,101.66
154105,61492,1,1,112.05
154106,61493,4,1,383.3
154107,61493,4,1,267.1
154108,61493,8,3,31.53
154109,61494,1,1,393.0
154110,61494,8,2,441.42
154111,61495,7,3,20.25
154112,61495,312,1,459.3
154113,61495,1,1,94.35
154114,61495,184,2,453.57
154115,61496,21,2,20.71
154116,61496,1,1,31.3
154117,61496,15,1,89.9
154118,61497,9,3,26.99
154119,61497,87,1,321.16
154120,61497,45,3,239.69
154121,61498,5,3,42.3
154122,61499,1,2,21.7
154123,61499,1,3,283.39
154124,61499,39,2,269.01
154125,61499,1,1,165.91
154126,61500,8,2,189.0
154127,61500,1,2,34.84
154128,61500,14,1,262.02
154129,61500,2,1,491.29
154130,61501,8,1,348.53
154131,61501,1,2,235.83
154132,61502,12,2,468.46
154133,61502,31,2,156.52
154134,61503,3,1,457.25
154135,61504,1,2,348.19
154136,61504,3,2,336.15
154137,61504,10,2,24.09
154138,61505,1,2,59.16
154139,61505,3,2,343.53
154140,61506,1,1,313.59
154141,61506,1,2,486.15
154142,61506,1,3,475.63
154143,61506,1,3,362.11
154144,61507,1,2,466.52
154145,61508,25,2,369.34
154146,61508,2,2,147.65
154147,61508,1,3,358.52
154148,61508,1000,1,109.76
154149,61509,18,2,39.45
154150,61509,1,1,222.41
154151,61509,7,1,446.41
154152,61510,1,2,455.99
154153,61510,7,3,477.53
154154,61511,1,3,489.75
154155,61511,1,3,233.48
154156,61511,1,1,299.78
154157,61511,1,1,286.15
154158,61512,1,1,274.31
154159,61513,5,1,102.41
154160,61513,47,2,154.29
154161,61513,1,3,63.79
154162,61514,1,1,337.61
154163,61514,5,3,162.76
154164,61514,3,1,449.54
154165,61514,10,1,25.15
154166,61515,1,3,55.94
154167,61515,205,3,262.06
154168,61516,1,1,165.64
154169,61516,3,2,95.86
154170,61517,22,3,442.82
154171,61517,872,1,380.74
154172,61518,1,3,327.74
154173,61518,4,3,402.97
154174,61518,18,1,188.08
154175,61519,2,1,70.6
154176,61519,189,1,352.44
154177,61519,2,2,421.52
154178,61519,1,1,369.52
154179,61520,1,3,181.27
154180,61520,2,1,425.67
154181,61521,5,3,492.08
154182,61521,1,2,257.39
154183,61521,1,2,327.37
154184,61521,157,3,351.51
154185,61522,515,1,271.11
154186,61522,18,2,157.94
154187,61523,45,1,298.46
154188,61523,1,2,490.38
154189,61523,1,2,186.87
154190,61523,6,1,46.33
154191,61524,1,1,446.23
154192,61525,1,3,409.44
154193,61525,59,1,314.61
154194,61525,3,2,493.77
154195,61525,2,2,23.07
154196,61526,121,1,60.65
154197,61526,2,1,214.71
154198,61526,2,3,249.54
154199,61526,1,3,184.6
154200,61527,3,1,38.38
154201,61527,63,3,194.96
154202,61527,4,3,487.41
154203,61527,1,2,20.19
154204,61528,2,1,491.81
154205,61529,2,2,253.82
154206,61530,1000,2,118.94
154207,61530,7,3,317.93
154208,61531,2,3,381.2
154209,61531,10,1,225.3
154210,61531,1000,2,60.84
154211,61531,29,1,336.53
154212,61532,3,3,14.9
154213,61532,9,3,180.01
154214,61532,1,2,342.4
154215,61532,1,3,159.51
154216,61533,1000,1,428.66
154217,61533,1,1,174.08
154218,61533,1,2,161.35
154219,61533,1,3,101.46
154220,61534,23,2,208.7
154221,61535,15,2,458.71
154222,61535,102,2,412.81
154223,61535,18,2,226.37
154224,61536,2,1,247.09
154225,61536,1,2,478.57
154226,61536,1,2,431.12
154227,61537,23,1,207.17
154228,61537,1,3,162.39
154229,61537,1,1,19.59
154230,61538,1,1,487.47
154231,61538,9,2,315.93
154232,61538,6,2,430.96
154233,61539,12,2,108.36
154234,61539,1,2,261.14
154235,61539,1000,3,494.87
154236,61540,2,2,456.89
154237,61540,98,1,148.58
154238,61540,1,1,180.67
154239,61540,8,3,231.86
154240,61541,2,1,229.15
154241,61541,22,1,10.89
154242,61542,4,3,12.12
154243,61543,7,2,277.96
154244,61543,5,3,288.03
154245,61543,2,3,87.18
154246,61544,1,1,232.38
154247,61545,1,1,147.23
154248,61546,145,3,427.19
154249,61546,1,1,285.84
154250,61547,2,3,449.51
154251,61547,51,2,159.24
154252,61548,15,1,72.47
154253,61548,1,1,194.15
154254,61548,1,3,296.64
154255,61548,1,2,234.75
154256,61549,2,3,75.83
154257,61550,1000,2,44.88
154258,61550,1,2,361.72
154259,61550,1,3,420.8
154260,61550,1,3,216.12
154261,61551,3,1,71.28
154262,61551,2,2,48.68
154263,61552,1000,2,252.6
154264,61552,1,3,148.55
154265,61552,37,3,65.66
154266,61552,3,3,370.86
154267,61553,42,2,405.7
154268,61553,17,3,62.35
154269,61553,27,2,394.6
154270,61553,1,2,365.21
154271,61554,1,1,271.96
154272,61554,1,1,115.57
154273,61554,1,1,369.04
154274,61554,6,2,54.06
154275,61555,12,2,479.47
154276,61555,8,2,301.41
154277,61555,5,2,142.11
154278,61556,2,3,166.99
154279,61556,2,1,49.05
154280,61557,2,1,385.16
154281,61557,5,2,211.74
154282,61557,10,2,224.94
154283,61557,3,2,17.14
154284,61558,1,2,59.31
154285,61558,65,3,324.44
154286,61558,6,1,66.36
154287,61559,257,2,442.14
154288,61559,1,3,481.44
154289,61560,53,1,266.48
154290,61560,8,1,26.14
154291,61561,1,2,320.15
154292,61562,1,3,176.2
154293,61562,4,2,284.65
154294,61562,323,1,477.28
154295,61563,1,1,273.42
154296,61563,3,2,43.14
154297,61564,8,1,159.81
154298,61564,1,2,245.67
154299,61564,100,2,326.5
154300,61564,3,1,418.08
154301,61565,5,2,350.01
154302,61565,56,1,228.92
154303,61566,3,3,250.44
154304,61567,1,2,387.78
154305,61567,4,1,181.28
154306,61567,1,1,21.86
154307,61568,16,3,328.51
154308,61568,7,2,316.85
154309,61568,18,2,407.82
154310,61568,1,1,78.96
154311,61569,866,1,33.15
154312,61569,9,2,273.16
154313,61569,1,2,470.59
154314,61570,35,2,350.3
154315,61570,2,1,189.25
154316,61571,2,1,283.04
154317,61571,5,2,498.88
154318,61572,1,2,33.63
154319,61573,3,1,198.69
154320,61573,1000,1,374.71
154321,61573,29,3,310.9
154322,61574,92,1,487.31
154323,61574,1,3,490.54
154324,61574,1,2,494.05
154325,61575,12,2,337.06
154326,61575,1,2,368.76
154327,61575,24,2,454.14
154328,61575,3,3,35.64
154329,61576,1,1,406.44
154330,61576,18,2,32.1
154331,61576,1,3,438.96
154332,61577,3,3,66.79
154333,61578,1,1,374.39
154334,61578,6,3,238.47
154335,61579,1,1,171.36
154336,61579,8,3,486.06
154337,61579,2,1,480.03
154338,61579,1,2,27.53
154339,61580,1,1,392.46
154340,61580,1,3,135.97
154341,61580,1000,3,482.63
154342,61580,1,2,264.04
154343,61581,1,3,179.43
154344,61581,1,1,67.62
154345,61581,29,1,76.74
154346,61581,1,3,69.31
154347,61582,2,2,90.38
154348,61582,1,2,89.62
154349,61582,1,1,172.54
154350,61583,1,1,111.9
154351,61583,2,1,319.98
154352,61583,1,1,425.63
154353,61583,2,3,121.12
154354,61584,1,1,490.26
154355,61584,3,1,414.92
154356,61585,4,1,183.31
154357,61585,1,1,386.39
154358,61586,26,3,227.29
154359,61587,1,2,426.61
154360,61587,1,2,391.58
154361,61588,5,3,451.23
154362,61588,24,2,171.52
154363,61588,5,2,145.44
154364,61588,2,3,440.15
154365,61589,16,3,12.31
154366,61590,4,2,363.34
154367,61590,77,1,471.94
154368,61591,173,1,39.99
154369,61591,3,3,239.66
154370,61592,1,1,494.74
154371,61592,4,2,24.3
154372,61592,4,1,329.96
154373,61592,25,1,76.88
154374,61593,2,2,166.68
154375,61593,37,3,415.09
154376,61594,1,2,150.67
154377,61595,1,3,48.37
154378,61595,1,2,260.99
154379,61595,1,2,273.36
154380,61595,1,1,52.72
154381,61596,1,1,317.81
154382,61596,4,3,214.91
154383,61596,1,2,130.5
154384,61596,2,2,344.54
154385,61597,3,1,292.86
154386,61598,1,1,57.91
154387,61598,1,3,196.22
154388,61598,1,3,182.32
154389,61598,37,2,492.59
154390,61599,187,3,497.52
154391,61599,4,2,327.8
154392,61599,114,2,241.52
154393,61599,1,3,295.38
154394,61600,7,3,43.71
154395,61600,1,2,52.44
154396,61601,1,2,223.44
154397,61602,3,1,195.84
154398,61603,1,2,110.57
154399,61604,24,2,335.51
154400,61604,2,3,13.71
154401,61604,24,2,265.89
154402,61605,8,3,67.07
154403,61606,1,1,347.16
154404,61606,3,2,165.4
154405,61607,2,3,417.69
154406,61608,5,1,100.03
154407,61609,3,1,155.95
154408,61610,1,3,165.56
154409,61610,6,1,239.84
154410,61610,1,3,229.93
154411,61610,4,1,369.4
154412,61611,2,1,86.36
154413,61611,1,2,114.48
154414,61611,99,1,473.0
154415,61611,13,3,126.49
154416,61612,1,2,103.35
154417,61612,2,3,42.43
154418,61613,1,1,448.04
154419,61613,356,1,340.78
154420,61613,28,1,138.63
154421,61613,3,3,405.91
154422,61614,126,3,148.5
154423,61615,1,1,187.34
154424,61616,2,1,291.75
154425,61616,2,3,332.41
154426,61617,1,1,227.23
154427,61618,191,1,34.54
154428,61619,2,1,48.72
154429,61619,3,3,74.65
154430,61619,29,1,188.35
154431,61619,4,1,135.67
154432,61620,4,1,489.6
154433,61620,1,2,311.62
154434,61621,30,2,333.95
154435,61621,1,1,169.37
154436,61621,1,1,373.17
154437,61622,2,2,278.67
154438,61622,2,1,124.97
154439,61622,12,2,416.8
154440,61623,2,2,53.26
154441,61623,2,3,19.38
154442,61623,2,1,350.5
154443,61623,8,1,436.85
154444,61624,775,3,364.45
154445,61624,1,1,36.0
154446,61624,4,1,242.61
154447,61624,3,1,119.06
154448,61625,1000,3,366.04
154449,61625,213,3,438.96
154450,61625,1,1,253.75
154451,61625,2,1,363.98
154452,61626,1,1,289.3
154453,61626,2,2,170.75
154454,61626,3,1,424.73
154455,61627,1,3,427.27
154456,61628,1,1,327.72
154457,61629,330,2,450.86
154458,61630,24,2,196.69
154459,61630,2,1,58.26
154460,61630,4,2,92.17
154461,61631,1000,2,109.64
154462,61631,35,2,191.38
154463,61631,1,1,246.58
154464,61631,1,2,138.37
154465,61632,1,2,108.3
154466,61632,269,1,180.09
154467,61632,2,1,210.58
154468,61633,48,3,242.66
154469,61633,1,1,188.31
154470,61633,57,1,112.06
154471,61633,1,2,109.12
154472,61634,1,3,100.54
154473,61634,108,2,103.96
154474,61634,3,2,288.47
154475,61634,12,1,293.07
154476,61635,2,1,23.28
154477,61636,1,2,282.34
154478,61636,61,1,20.02
154479,61637,2,2,13.5
154480,61637,3,1,77.39
154481,61637,1000,3,275.43
154482,61638,1,3,185.65
154483,61638,4,3,207.45
154484,61639,37,2,199.66
154485,61639,1,3,379.26
154486,61639,1,1,350.4
154487,61639,1,3,299.45
154488,61640,58,1,151.2
154489,61640,1,1,404.85
154490,61640,5,3,46.51
154491,61640,1,2,46.51
154492,61641,2,1,178.23
154493,61642,3,2,190.64
154494,61642,7,2,275.48
154495,61642,2,3,167.99
154496,61643,1000,1,220.15
154497,61643,1,1,13.93
154498,61643,1,1,36.0
154499,61644,13,3,465.87
154500,61644,90,1,418.99
154501,61644,4,3,400.15
154502,61645,3,1,243.57
154503,61646,278,1,452.35
154504,61646,1,2,325.64
154505,61646,2,1,349.24
154506,61646,9,1,390.88
154507,61647,921,2,473.4
154508,61648,2,1,261.97
154509,61649,1,2,213.26
154510,61649,103,2,27.38
154511,61649,81,1,284.9
154512,61649,5,2,18.15
154513,61650,1,2,113.25
154514,61651,1,1,461.07
154515,61652,2,2,254.41
154516,61652,1000,1,373.44
154517,61652,1,3,56.5
154518,61653,2,2,218.56
154519,61654,1,2,304.24
154520,61654,1,2,49.7
154521,61654,5,1,384.01
154522,61655,26,2,318.97
154523,61655,1,2,231.59
154524,61655,2,3,16.82
154525,61655,2,2,124.89
154526,61656,2,1,415.62
154527,61657,349,2,285.7
154528,61657,4,1,461.53
154529,61658,3,3,113.93
154530,61658,16,1,379.16
154531,61659,2,3,51.81
154532,61659,24,3,459.19
154533,61659,1,3,146.56
154534,61659,9,1,442.45
154535,61660,1,1,393.54
154536,61660,1,1,179.08
154537,61660,1,2,72.1
154538,61661,2,2,407.99
154539,61662,1,3,377.98
154540,61662,2,3,16.57
154541,61663,10,1,333.5
154542,61663,1,2,268.8
154543,61664,1,2,230.02
154544,61664,35,1,205.67
154545,61665,16,2,299.91
154546,61665,58,2,418.32
154547,61665,260,2,198.03
154548,61666,2,2,214.91
154549,61666,1,2,347.69
154550,61666,7,3,285.79
154551,61666,1,1,125.37
154552,61667,437,3,173.84
154553,61668,1,1,301.3
154554,61668,120,3,220.75
154555,61668,226,1,123.94
154556,61668,21,1,275.41
154557,61669,1,2,462.01
154558,61670,1,1,374.81
154559,61670,3,1,13.92
154560,61670,17,2,446.52
154561,61670,6,3,147.42
154562,61671,16,3,18.18
154563,61672,17,1,203.42
154564,61672,3,3,344.25
154565,61672,1,2,286.07
154566,61672,3,1,439.88
154567,61673,2,3,355.51
154568,61673,4,1,93.96
154569,61673,1,1,208.33
154570,61674,14,2,38.61
154571,61674,9,3,52.79
154572,61674,3,2,398.07
154573,61675,2,2,92.63
154574,61675,1,3,461.18
154575,61676,1,2,165.14
154576,61676,2,1,478.09
154577,61676,68,1,128.13
154578,61676,1,1,460.79
154579,61677,1,1,27.9
154580,61678,12,3,27.79
154581,61678,2,2,258.51
154582,61679,1,3,457.04
154583,61679,1,3,326.07
154584,61679,2,1,409.25
154585,61680,1,2,168.69
154586,61680,3,1,282.63
154587,61680,16,1,12.91
154588,61681,6,3,48.77
154589,61681,463,2,135.17
154590,61682,600,2,280.61
154591,61682,2,3,358.44
154592,61683,2,1,365.83
154593,61683,1,3,168.89
154594,61683,23,3,42.03
154595,61684,8,3,260.81
154596,61684,2,3,153.63
154597,61685,16,1,438.63
154598,61685,2,2,280.04
154599,61685,10,1,180.23
154600,61685,1,2,187.22
154601,61686,3,2,320.51
154602,61686,13,3,439.07
154603,61687,3,2,89.15
154604,61687,19,3,87.87
154605,61688,5,3,494.6
154606,61688,3,2,41.95
154607,61688,1,3,475.61
154608,61688,1,1,195.18
154609,61689,1,2,83.14
154610,61689,2,1,10.22
154611,61689,1,1,14.34
154612,61690,1,2,189.91
154613,61690,1,3,290.85
154614,61690,9,2,271.05
154615,61690,71,3,427.57
154616,61691,2,2,261.96
154617,61692,1,1,102.84
154618,61693,3,2,207.9
154619,61693,32,2,383.02
154620,61693,2,3,205.92
154621,61693,2,1,172.61
154622,61694,1,2,199.21
154623,61694,58,2,254.49
154624,61694,16,1,254.56
154625,61694,1,3,124.64
154626,61695,317,1,482.88
154627,61695,18,2,159.18
154628,61696,1,1,123.87
154629,61696,1,3,428.43
154630,61696,9,1,101.86
154631,61697,4,1,422.55
154632,61697,1,2,30.83
154633,61697,1,3,407.11
154634,61697,1000,2,133.99
154635,61698,2,1,227.56
154636,61699,36,1,496.06
154637,61699,4,2,313.98
154638,61699,1,2,244.75
154639,61699,6,1,310.54
154640,61700,29,1,195.25
154641,61700,2,2,281.59
154642,61700,1,2,53.34
154643,61701,1,1,38.31
154644,61702,3,2,266.94
154645,61702,1,3,199.61
154646,61702,1,2,248.38
154647,61703,3,3,159.72
